"","ID","TRANSECT","SPECIES","TUBEX","YEAR","HEIGHT"
"2356",971,5,"Sugar Maple",0,1990,0.75
"2357",972,5,"Sugar Maple",0,1997,1.74
"2358",972,5,"Sugar Maple",0,1995,1.365
"2359",972,5,"Sugar Maple",0,1993,1.27
"2360",972,5,"Sugar Maple",0,1992,0.943
"2361",972,5,"Sugar Maple",0,1991,0.89
"2362",972,5,"Sugar Maple",0,1990,0.882
"2363",973,5,"Sugar Maple",0,2010,8.5
"2364",973,5,"Sugar Maple",0,2006,4.7
"2365",973,5,"Sugar Maple",0,2002,3.15
"2366",973,5,"Sugar Maple",0,1999,2
"2367",973,5,"Sugar Maple",0,1997,1.82
"2368",973,5,"Sugar Maple",0,1995,1.433
"2369",973,5,"Sugar Maple",0,1993,0.817
"2370",973,5,"Sugar Maple",0,1992,0.562
"2371",973,5,"Sugar Maple",0,1991,0.388
"2372",973,5,"Sugar Maple",0,1990,0.37
"2373",974,5,"Sugar Maple",0,2010,8.8
"2374",974,5,"Sugar Maple",0,2006,6.3
"2375",974,5,"Sugar Maple",0,2002,5.4
"2376",974,5,"Sugar Maple",0,1999,3.4
"2377",974,5,"Sugar Maple",0,1997,2.6
"2378",974,5,"Sugar Maple",0,1995,1.423
"2379",974,5,"Sugar Maple",0,1993,1.128
"2380",974,5,"Sugar Maple",0,1992,0.96
"2381",974,5,"Sugar Maple",0,1991,0.845
"2382",974,5,"Sugar Maple",0,1990,0.7
"2383",975,5,"Sugar Maple",0,2006,2.7
"2384",975,5,"Sugar Maple",0,1999,0.94
"2385",975,5,"Sugar Maple",0,1997,0.897
"2386",975,5,"Sugar Maple",0,1995,0.83
"2387",975,5,"Sugar Maple",0,1993,0.795
"2388",975,5,"Sugar Maple",0,1992,0.656
"2389",975,5,"Sugar Maple",0,1991,0.62
"2390",975,5,"Sugar Maple",0,1990,0.58
"2391",976,5,"Sugar Maple",0,2010,9.6
"2392",976,5,"Sugar Maple",0,2006,7.4
"2393",976,5,"Sugar Maple",0,2002,5.8
"2394",976,5,"Sugar Maple",0,1999,3.78
"2395",976,5,"Sugar Maple",0,1997,2.9
"2396",976,5,"Sugar Maple",0,1993,0.815
"2397",976,5,"Sugar Maple",0,1992,0.476
"2398",976,5,"Sugar Maple",0,1991,0.38
"2399",976,5,"Sugar Maple",0,1990,0.315
"2400",977,5,"Sugar Maple",0,2010,5.6
"2401",977,5,"Sugar Maple",0,2006,5
"2402",977,5,"Sugar Maple",0,2002,4.4
"2403",977,5,"Sugar Maple",0,1999,3.1
"2404",977,5,"Sugar Maple",0,1997,2.66
"2405",977,5,"Sugar Maple",0,1995,1.984
"2406",977,5,"Sugar Maple",0,1993,1.479
"2407",977,5,"Sugar Maple",0,1992,1.06
"2408",977,5,"Sugar Maple",0,1991,1.033
"2409",977,5,"Sugar Maple",0,1990,0.615
"2410",978,5,"Sugar Maple",0,2010,2.7
"2411",978,5,"Sugar Maple",0,2006,1.8
"2412",978,5,"Sugar Maple",0,2002,0.85
"2413",978,5,"Sugar Maple",0,1999,0.83
"2414",978,5,"Sugar Maple",0,1993,0.76
"2415",978,5,"Sugar Maple",0,1992,0.61
"2416",978,5,"Sugar Maple",0,1991,0.592
"2417",978,5,"Sugar Maple",0,1990,0.563
"2418",980,5,"Sugar Maple",0,2010,3.5
"2419",980,5,"Sugar Maple",0,2006,3
"2420",980,5,"Sugar Maple",0,2002,1.65
"2421",980,5,"Sugar Maple",0,1999,1
"2422",980,5,"Sugar Maple",0,1997,0.74
"2423",980,5,"Sugar Maple",0,1993,0.436
"2424",980,5,"Sugar Maple",0,1991,0.188
"2425",980,5,"Sugar Maple",0,1990,0.1
"2426",981,5,"Sugar Maple",0,2010,6.3
"2427",981,5,"Sugar Maple",0,2006,4.1
"2428",981,5,"Sugar Maple",0,2002,3.2
"2429",981,5,"Sugar Maple",0,1999,1.8
"2430",981,5,"Sugar Maple",0,1997,1.32
"2431",981,5,"Sugar Maple",0,1993,1.06
"2432",981,5,"Sugar Maple",0,1992,0.8
"2433",981,5,"Sugar Maple",0,1991,0.78
"2434",981,5,"Sugar Maple",0,1990,0.65
"2435",982,5,"Sugar Maple",0,2010,3.3
"2436",982,5,"Sugar Maple",0,2006,2.1
"2437",982,5,"Sugar Maple",0,1999,1.002
"2438",982,5,"Sugar Maple",0,1997,0.875
"2439",982,5,"Sugar Maple",0,1993,0.82
"2440",982,5,"Sugar Maple",0,1992,0.58
"2441",982,5,"Sugar Maple",0,1991,0.575
"2442",982,5,"Sugar Maple",0,1990,0.37
"2443",985,9,"Sugar Maple",0,2010,2.9
"2444",985,9,"Sugar Maple",0,2006,2.5
"2445",985,9,"Sugar Maple",0,2002,1.45
"2446",985,9,"Sugar Maple",0,1997,0.78
"2447",985,9,"Sugar Maple",0,1995,0.687
"2448",985,9,"Sugar Maple",0,1992,0.322
"2449",985,9,"Sugar Maple",0,1991,0.305
"2450",985,9,"Sugar Maple",0,1990,0.3
"2451",986,14,"Sugar Maple",0,2010,3.5
"2452",986,14,"Sugar Maple",0,2006,2.1
"2453",986,14,"Sugar Maple",0,2002,1.3
"2454",986,14,"Sugar Maple",0,1997,0.8
"2455",986,14,"Sugar Maple",0,1995,0.64
"2456",986,14,"Sugar Maple",0,1993,0.43
"2457",986,14,"Sugar Maple",0,1992,0.327
"2458",986,14,"Sugar Maple",0,1991,0.238
"2459",986,14,"Sugar Maple",0,1990,0.162
"2460",987,14,"Sugar Maple",0,2010,3.8
"2461",987,14,"Sugar Maple",0,2006,2.8
"2462",987,14,"Sugar Maple",0,2002,1.69
"2463",987,14,"Sugar Maple",0,1999,1.18
"2464",987,14,"Sugar Maple",0,1997,0.76
"2465",987,14,"Sugar Maple",0,1995,0.552
"2466",987,14,"Sugar Maple",0,1993,0.475
"2467",987,14,"Sugar Maple",0,1992,0.352
"2468",987,14,"Sugar Maple",0,1991,0.321
"2469",987,14,"Sugar Maple",0,1990,0.245
"2470",988,14,"Sugar Maple",0,2010,4.8
"2471",988,14,"Sugar Maple",0,2006,2.5
"2472",988,14,"Sugar Maple",0,2002,1.6
"2473",988,14,"Sugar Maple",0,1999,0.96
"2474",988,14,"Sugar Maple",0,1997,0.59
"2475",988,14,"Sugar Maple",0,1995,0.539
"2476",988,14,"Sugar Maple",0,1993,0.396
"2477",988,14,"Sugar Maple",0,1992,0.38
"2478",988,14,"Sugar Maple",0,1991,0.284
"2479",988,14,"Sugar Maple",0,1990,0.225
"2480",989,14,"Sugar Maple",0,2010,4.7
"2481",989,14,"Sugar Maple",0,2006,3.9
"2482",989,14,"Sugar Maple",0,2002,3.15
"2483",989,14,"Sugar Maple",0,1999,2
"2484",989,14,"Sugar Maple",0,1997,1.8
"2485",989,14,"Sugar Maple",0,1995,1.222
"2486",989,14,"Sugar Maple",0,1993,0.708
"2487",989,14,"Sugar Maple",0,1992,0.549
"2488",989,14,"Sugar Maple",0,1991,0.395
"2489",989,14,"Sugar Maple",0,1990,0.295
"2490",990,14,"Sugar Maple",0,2010,5.6
"2491",990,14,"Sugar Maple",0,2006,3.6
"2492",990,14,"Sugar Maple",0,2002,3.2
"2493",990,14,"Sugar Maple",0,1999,2.05
"2494",990,14,"Sugar Maple",0,1995,1.14
"2495",990,14,"Sugar Maple",0,1993,0.757
"2496",990,14,"Sugar Maple",0,1992,0.377
"2497",990,14,"Sugar Maple",0,1991,0.34
"2498",990,14,"Sugar Maple",0,1990,0.27
"2499",991,14,"Sugar Maple",0,2010,7.1
"2500",991,14,"Sugar Maple",0,2006,4.3
"2501",991,14,"Sugar Maple",0,2002,3.05
"2502",991,14,"Sugar Maple",0,1999,1.84
"2503",991,14,"Sugar Maple",0,1997,1.4
"2504",991,14,"Sugar Maple",0,1993,0.581
"2505",991,14,"Sugar Maple",0,1992,0.479
"2506",991,14,"Sugar Maple",0,1991,0.43
"2507",991,14,"Sugar Maple",0,1990,0.34
"2508",992,14,"Sugar Maple",0,2010,5.6
"2509",992,14,"Sugar Maple",0,2006,3.1
"2510",992,14,"Sugar Maple",0,2002,3
"2511",992,14,"Sugar Maple",0,1999,1.99
"2512",992,14,"Sugar Maple",0,1997,1.1
"2513",992,14,"Sugar Maple",0,1995,1.045
"2514",992,14,"Sugar Maple",0,1993,0.673
"2515",992,14,"Sugar Maple",0,1992,0.504
"2516",992,14,"Sugar Maple",0,1991,0.47
"2517",992,14,"Sugar Maple",0,1990,0.351
"2518",993,14,"Sugar Maple",0,2010,9.6
"2519",993,14,"Sugar Maple",0,2006,6
"2520",993,14,"Sugar Maple",0,2002,4.4
"2521",993,14,"Sugar Maple",0,1999,2.8
"2522",993,14,"Sugar Maple",0,1997,1.74
"2523",993,14,"Sugar Maple",0,1995,0.849
"2524",993,14,"Sugar Maple",0,1993,0.793
"2525",993,14,"Sugar Maple",0,1992,0.405
"2526",993,14,"Sugar Maple",0,1991,0.38
"2527",993,14,"Sugar Maple",0,1990,0.362
"2528",994,14,"Sugar Maple",0,2010,6.7
"2529",994,14,"Sugar Maple",0,2006,3.6
"2530",994,14,"Sugar Maple",0,2002,3.05
"2531",994,14,"Sugar Maple",0,1999,1.91
"2532",994,14,"Sugar Maple",0,1997,1
"2533",994,14,"Sugar Maple",0,1995,0.705
"2534",994,14,"Sugar Maple",0,1993,0.654
"2535",994,14,"Sugar Maple",0,1992,0.564
"2536",994,14,"Sugar Maple",0,1991,0.428
"2537",994,14,"Sugar Maple",0,1990,0.31
"2538",995,14,"Sugar Maple",0,2010,6.3
"2539",995,14,"Sugar Maple",0,2006,3.9
"2540",995,14,"Sugar Maple",0,2002,3.15
"2541",995,14,"Sugar Maple",0,1999,1.53
"2542",995,14,"Sugar Maple",0,1997,1.04
"2543",995,14,"Sugar Maple",0,1995,0.979
"2544",995,14,"Sugar Maple",0,1993,0.298
"2545",995,14,"Sugar Maple",0,1992,0.29
"2546",995,14,"Sugar Maple",0,1991,0.24
"2547",995,14,"Sugar Maple",0,1990,0.142
"2548",996,14,"Sugar Maple",0,2010,8.3
"2549",996,14,"Sugar Maple",0,2006,4.9
"2550",996,14,"Sugar Maple",0,2002,3.8
"2551",996,14,"Sugar Maple",0,1999,2.05
"2552",996,14,"Sugar Maple",0,1997,1.12
"2553",996,14,"Sugar Maple",0,1995,0.856
"2554",996,14,"Sugar Maple",0,1993,0.555
"2555",996,14,"Sugar Maple",0,1992,0.391
"2556",996,14,"Sugar Maple",0,1991,0.31
"2557",996,14,"Sugar Maple",0,1990,0.283
"2558",997,14,"Sugar Maple",0,2010,11.3
"2559",997,14,"Sugar Maple",0,2006,7.7
"2560",997,14,"Sugar Maple",0,2002,5
"2561",997,14,"Sugar Maple",0,1999,3.34
"2562",997,14,"Sugar Maple",0,1997,1.77
"2563",997,14,"Sugar Maple",0,1993,0.944
"2564",997,14,"Sugar Maple",0,1992,0.661
"2565",997,14,"Sugar Maple",0,1991,0.275
"2566",997,14,"Sugar Maple",0,1990,0.21
"2567",1023,26,"Sugar Maple",0,2010,2.55
"2568",1023,26,"Sugar Maple",0,2006,2.2
"2569",1023,26,"Sugar Maple",0,2002,0.8
"2570",1023,26,"Sugar Maple",0,1997,0.58
"2571",1023,26,"Sugar Maple",0,1995,0.52
"2572",1023,26,"Sugar Maple",0,1993,0.38
"2573",1023,26,"Sugar Maple",0,1992,0.264
"2574",1038,22,"Sugar Maple",0,1997,0.64
"2575",1038,22,"Sugar Maple",0,1995,0.588
"2576",1038,22,"Sugar Maple",0,1993,0.57
"2577",1038,22,"Sugar Maple",0,1992,0.56
"2578",1038,22,"Sugar Maple",0,1991,0.529
"2579",1038,22,"Sugar Maple",0,1990,0.5
"2580",1041,22,"Sugar Maple",0,2010,6.1
"2581",1041,22,"Sugar Maple",0,2006,3.9
"2582",1041,22,"Sugar Maple",0,2002,2.55
"2583",1041,22,"Sugar Maple",0,1999,1.5
"2584",1041,22,"Sugar Maple",0,1993,0.542
"2585",1041,22,"Sugar Maple",0,1992,0.475
"2586",1041,22,"Sugar Maple",0,1991,0.47
"2587",1041,22,"Sugar Maple",0,1990,0.464
"2588",1062,26,"Sugar Maple",0,2010,3.4
"2589",1062,26,"Sugar Maple",0,2006,2.5
"2590",1062,26,"Sugar Maple",0,2002,1.96
"2591",1062,26,"Sugar Maple",0,1993,0.827
"2592",1062,26,"Sugar Maple",0,1992,0.815
"2593",1062,26,"Sugar Maple",0,1991,0.553
"2594",1062,26,"Sugar Maple",0,1990,0.503
"2595",1065,26,"Sugar Maple",0,2010,2.8
"2596",1065,26,"Sugar Maple",0,2006,2.5
"2597",1065,26,"Sugar Maple",0,2002,2.4
"2598",1065,26,"Sugar Maple",0,1997,0.9
"2599",1065,26,"Sugar Maple",0,1995,0.772
"2600",1065,26,"Sugar Maple",0,1993,0.55
"2601",1065,26,"Sugar Maple",0,1992,0.527
"2602",1065,26,"Sugar Maple",0,1991,0.522
"2603",1065,26,"Sugar Maple",0,1990,0.445
"2604",1069,26,"Sugar Maple",0,2010,4.5
"2605",1069,26,"Sugar Maple",0,2006,3.6
"2606",1069,26,"Sugar Maple",0,2002,2.55
"2607",1069,26,"Sugar Maple",0,1995,0.695
"2608",1069,26,"Sugar Maple",0,1993,0.622
"2609",1069,26,"Sugar Maple",0,1992,0.566
"2610",1069,26,"Sugar Maple",0,1991,0.546
"2611",1069,26,"Sugar Maple",0,1990,0.456
"2612",1073,26,"Sugar Maple",0,2010,3.4
"2613",1073,26,"Sugar Maple",0,2006,3.4
"2614",1073,26,"Sugar Maple",0,2002,2.85
"2615",1073,26,"Sugar Maple",0,1999,1.8
"2616",1073,26,"Sugar Maple",0,1997,0.84
"2617",1073,26,"Sugar Maple",0,1995,0.71
"2618",1073,26,"Sugar Maple",0,1993,0.583
"2619",1073,26,"Sugar Maple",0,1992,0.569
"2620",1073,26,"Sugar Maple",0,1991,0.474
"2621",1073,26,"Sugar Maple",0,1990,0.301
"2622",1076,26,"Sugar Maple",0,2010,6
"2623",1076,26,"Sugar Maple",0,2006,3.5
"2624",1076,26,"Sugar Maple",0,2002,2.2
"2625",1076,26,"Sugar Maple",0,1999,1.48
"2626",1076,26,"Sugar Maple",0,1997,1
"2627",1076,26,"Sugar Maple",0,1995,0.85
"2628",1076,26,"Sugar Maple",0,1993,0.782
"2629",1076,26,"Sugar Maple",0,1992,0.731
"2630",1076,26,"Sugar Maple",0,1991,0.49
"2631",1076,26,"Sugar Maple",0,1990,0.45
"2632",1092,22,"Sugar Maple",0,2010,4.8
"2633",1092,22,"Sugar Maple",0,2006,3.7
"2634",1092,22,"Sugar Maple",0,2002,2.55
"2635",1092,22,"Sugar Maple",0,1999,2.15
"2636",1092,22,"Sugar Maple",0,1997,1.1
"2637",1092,22,"Sugar Maple",0,1993,0.771
"2638",1092,22,"Sugar Maple",0,1992,0.585
"2639",1092,22,"Sugar Maple",0,1991,0.483
"2640",1097,17,"Sugar Maple",1,2002,1.84
"2641",1097,17,"Sugar Maple",1,1999,1.22
"2642",1097,17,"Sugar Maple",1,1997,0.82
"2643",1097,17,"Sugar Maple",1,1995,0.8
"2644",1097,17,"Sugar Maple",1,1993,0.78
"2645",1097,17,"Sugar Maple",1,1991,0.65
"2646",1098,5,"Sugar Maple",0,2010,6.6
"2647",1098,5,"Sugar Maple",0,2006,4.6
"2648",1098,5,"Sugar Maple",0,2002,3.2
"2649",1098,5,"Sugar Maple",0,1999,2.37
"2650",1098,5,"Sugar Maple",0,1995,1.515
"2651",1098,5,"Sugar Maple",0,1993,1.383
"2652",1098,5,"Sugar Maple",0,1992,1.35
"2653",1098,5,"Sugar Maple",0,1991,1.32
"2654",1098,5,"Sugar Maple",0,1990,0.805
"2655",1102,5,"Sugar Maple",0,2010,5.1
"2656",1102,5,"Sugar Maple",0,2006,2.9
"2657",1102,5,"Sugar Maple",0,2002,1.67
"2658",1102,5,"Sugar Maple",0,1999,1
"2659",1102,5,"Sugar Maple",0,1995,0.7
"2660",1102,5,"Sugar Maple",0,1993,0.643
"2661",1102,5,"Sugar Maple",0,1992,0.496
"2662",1115,9,"Sugar Maple",0,2010,3
"2663",1115,9,"Sugar Maple",0,2006,1.3
"2664",1115,9,"Sugar Maple",0,2002,1.15
"2665",1115,9,"Sugar Maple",0,1999,0.96
"2666",1115,9,"Sugar Maple",0,1997,0.76
"2667",1115,9,"Sugar Maple",0,1995,0.713
"2668",1115,9,"Sugar Maple",0,1993,0.442
"2669",1115,9,"Sugar Maple",0,1992,0.395
"2670",1115,9,"Sugar Maple",0,1991,0.385
"2671",1115,9,"Sugar Maple",0,1990,0.382
"2672",1116,9,"Sugar Maple",0,2010,3.4
"2673",1116,9,"Sugar Maple",0,2006,1.7
"2674",1116,9,"Sugar Maple",0,2002,1.4
"2675",1116,9,"Sugar Maple",0,1999,1.31
"2676",1116,9,"Sugar Maple",0,1997,1.198
"2677",1116,9,"Sugar Maple",0,1995,1.13
"2678",1116,9,"Sugar Maple",0,1993,1.121
"2679",1116,9,"Sugar Maple",0,1992,1.058
"2680",1116,9,"Sugar Maple",0,1991,1.025
"2681",1116,9,"Sugar Maple",0,1990,0.72
"2682",1117,9,"Sugar Maple",0,2010,4.3
"2683",1117,9,"Sugar Maple",0,2006,2
"2684",1117,9,"Sugar Maple",0,2002,1.63
"2685",1117,9,"Sugar Maple",0,1999,1.46
"2686",1117,9,"Sugar Maple",0,1997,1.27
"2687",1117,9,"Sugar Maple",0,1995,1.12
"2688",1117,9,"Sugar Maple",0,1993,1.029
"2689",1117,9,"Sugar Maple",0,1992,0.995
"2690",1117,9,"Sugar Maple",0,1991,0.984
"2691",1117,9,"Sugar Maple",0,1990,0.925
"2692",1118,9,"Sugar Maple",0,2010,6.8
"2693",1118,9,"Sugar Maple",0,2006,4
"2694",1118,9,"Sugar Maple",0,2002,2.75
"2695",1118,9,"Sugar Maple",0,1999,1.71
"2696",1118,9,"Sugar Maple",0,1993,1.54
"2697",1118,9,"Sugar Maple",0,1992,1.439
"2698",1118,9,"Sugar Maple",0,1991,1.434
"2699",1118,9,"Sugar Maple",0,1990,1.32
"2700",1120,9,"Sugar Maple",0,2010,4
"2701",1120,9,"Sugar Maple",0,2006,2.4
"2702",1120,9,"Sugar Maple",0,2002,1.25
"2703",1120,9,"Sugar Maple",0,1999,1.092
"2704",1120,9,"Sugar Maple",0,1997,0.96
"2705",1120,9,"Sugar Maple",0,1995,0.77
"2706",1120,9,"Sugar Maple",0,1993,0.534
"2707",1120,9,"Sugar Maple",0,1992,0.43
"2708",1120,9,"Sugar Maple",0,1991,0.33
"2709",1121,9,"Sugar Maple",0,2010,9.2
"2710",1121,9,"Sugar Maple",0,2006,4.7
"2711",1121,9,"Sugar Maple",0,2002,3.15
"2712",1121,9,"Sugar Maple",0,1999,1.3
"2713",1121,9,"Sugar Maple",0,1997,0.42
"2714",1121,9,"Sugar Maple",0,1993,0.231
"2715",1121,9,"Sugar Maple",0,1992,0.2162
"2716",1121,9,"Sugar Maple",0,1991,0.204
"2717",1121,9,"Sugar Maple",0,1990,0.2005
"2718",1125,17,"Sugar Maple",1,2006,1.13
"2719",1125,17,"Sugar Maple",1,2002,1
"2720",1125,17,"Sugar Maple",1,1999,0.9
"2721",1125,17,"Sugar Maple",1,1997,0.75
"2722",1125,17,"Sugar Maple",1,1995,0.74
"2723",1125,17,"Sugar Maple",1,1993,0.58
"2724",1125,17,"Sugar Maple",1,1991,0.5
"2725",1135,1,"White Ash",0,2010,6.6
"2726",1135,1,"White Ash",0,2006,4.3
"2727",1135,1,"White Ash",0,2002,4
"2728",1135,1,"White Ash",0,1999,1.85
"2729",1135,1,"White Ash",0,1997,1.2
"2730",1135,1,"White Ash",0,1995,0.875
"2731",1135,1,"White Ash",0,1993,0.735
"2732",1135,1,"White Ash",0,1992,0.56
"2733",1135,1,"White Ash",0,1991,0.41
"2734",1135,1,"White Ash",0,1990,0.4
"2735",1136,1,"White Ash",0,2010,1.8
"2736",1136,1,"White Ash",0,2006,1.05
"2737",1136,1,"White Ash",0,2002,0.96
"2738",1136,1,"White Ash",0,1999,0.85
"2739",1136,1,"White Ash",0,1997,0.806
"2740",1136,1,"White Ash",0,1995,0.8
"2741",1136,1,"White Ash",0,1993,0.649
"2742",1136,1,"White Ash",0,1992,0.49
"2743",1136,1,"White Ash",0,1991,0.4
"2744",1136,1,"White Ash",0,1990,0.39
"2745",1137,1,"White Ash",0,2010,2.6
"2746",1137,1,"White Ash",0,2006,1.65
"2747",1137,1,"White Ash",0,2002,1.48
"2748",1137,1,"White Ash",0,1999,1.3
"2749",1137,1,"White Ash",0,1997,1.28
"2750",1137,1,"White Ash",0,1995,1.02
"2751",1137,1,"White Ash",0,1993,0.49
"2752",1137,1,"White Ash",0,1992,0.476
"2753",1137,1,"White Ash",0,1991,0.325
"2754",1137,1,"White Ash",0,1990,0.31
"2755",1138,1,"White Ash",0,2010,5.1
"2756",1138,1,"White Ash",0,2006,3.5
"2757",1138,1,"White Ash",0,2002,3.1
"2758",1138,1,"White Ash",0,1999,1.86
"2759",1138,1,"White Ash",0,1997,1.44
"2760",1138,1,"White Ash",0,1995,0.995
"2761",1138,1,"White Ash",0,1993,0.681
"2762",1138,1,"White Ash",0,1992,0.354
"2763",1138,1,"White Ash",0,1991,0.3
"2764",1138,1,"White Ash",0,1990,0.29
"2765",1139,1,"White Ash",0,2010,5.3
"2766",1139,1,"White Ash",0,2006,3.4
"2767",1139,1,"White Ash",0,2002,2.25
"2768",1139,1,"White Ash",0,1999,1.5
"2769",1139,1,"White Ash",0,1997,1.1
"2770",1139,1,"White Ash",0,1995,0.727
"2771",1139,1,"White Ash",0,1993,0.719
"2772",1139,1,"White Ash",0,1992,0.408
"2773",1139,1,"White Ash",0,1991,0.336
"2774",1139,1,"White Ash",0,1990,0.32
"2775",1140,1,"White Ash",0,2010,7.5
"2776",1140,1,"White Ash",0,2006,6.5
"2777",1140,1,"White Ash",0,2002,4.4
"2778",1140,1,"White Ash",0,1999,3.25
"2779",1140,1,"White Ash",0,1997,2.04
"2780",1140,1,"White Ash",0,1995,0.995
"2781",1140,1,"White Ash",0,1993,0.948
"2782",1140,1,"White Ash",0,1992,0.332
"2783",1140,1,"White Ash",0,1991,0.306
"2784",1140,1,"White Ash",0,1990,0.155
"2785",1141,1,"White Ash",0,2010,7.3
"2786",1141,1,"White Ash",0,2006,5.1
"2787",1141,1,"White Ash",0,2002,3.75
"2788",1141,1,"White Ash",0,1999,2.5
"2789",1141,1,"White Ash",0,1997,1.72
"2790",1141,1,"White Ash",0,1995,0.958
"2791",1141,1,"White Ash",0,1993,0.91
"2792",1141,1,"White Ash",0,1992,0.48
"2793",1141,1,"White Ash",0,1991,0.384
"2794",1141,1,"White Ash",0,1990,0.125
"2795",1146,1,"White Ash",0,1997,1.048
"2796",1146,1,"White Ash",0,1995,0.71
"2797",1146,1,"White Ash",0,1993,0.523
"2798",1146,1,"White Ash",0,1992,0.394
"2799",1146,1,"White Ash",0,1991,0.354
"2800",1146,1,"White Ash",0,1990,0.29
"2801",1160,5,"White Ash",0,2010,13
"2802",1160,5,"White Ash",0,2006,8.8
"2803",1160,5,"White Ash",0,2002,7.5
"2804",1160,5,"White Ash",0,1999,3.95
"2805",1160,5,"White Ash",0,1995,0.912
"2806",1160,5,"White Ash",0,1991,0.693
"2807",1160,5,"White Ash",0,1990,0.44
"2808",1161,5,"White Ash",0,2010,13.1
"2809",1161,5,"White Ash",0,2006,8.8
"2810",1161,5,"White Ash",0,2002,6
"2811",1161,5,"White Ash",0,1999,3.38
"2812",1161,5,"White Ash",0,1997,2.84
"2813",1161,5,"White Ash",0,1995,1.416
"2814",1161,5,"White Ash",0,1993,1.283
"2815",1161,5,"White Ash",0,1992,1.099
"2816",1161,5,"White Ash",0,1991,0.639
"2817",1161,5,"White Ash",0,1990,0.28
"2818",1163,5,"White Ash",0,2010,10.6
"2819",1163,5,"White Ash",0,2006,7.4
"2820",1163,5,"White Ash",0,2002,6.5
"2821",1163,5,"White Ash",0,1999,3.81
"2822",1163,5,"White Ash",0,1997,2.74
"2823",1163,5,"White Ash",0,1995,1.427
"2824",1163,5,"White Ash",0,1993,0.777
"2825",1163,5,"White Ash",0,1991,0.325
"2826",1163,5,"White Ash",0,1990,0.22
"2827",1164,5,"White Ash",0,2010,7.2
"2828",1164,5,"White Ash",0,2006,6.2
"2829",1164,5,"White Ash",0,2002,4.8
"2830",1164,5,"White Ash",0,1999,3.34
"2831",1164,5,"White Ash",0,1997,2.86
"2832",1164,5,"White Ash",0,1995,1.386
"2833",1164,5,"White Ash",0,1993,0.96
"2834",1164,5,"White Ash",0,1992,0.813
"2835",1164,5,"White Ash",0,1991,0.292
"2836",1164,5,"White Ash",0,1990,0.145
"2837",1165,5,"White Ash",0,2010,2.2
"2838",1165,5,"White Ash",0,2006,2.1
"2839",1165,5,"White Ash",0,2002,1.39
"2840",1165,5,"White Ash",0,1999,1
"2841",1165,5,"White Ash",0,1997,0.9
"2842",1165,5,"White Ash",0,1995,0.833
"2843",1165,5,"White Ash",0,1993,0.423
"2844",1165,5,"White Ash",0,1992,0.302
"2845",1165,5,"White Ash",0,1991,0.287
"2846",1165,5,"White Ash",0,1990,0.215
"2847",1166,5,"White Ash",0,2010,7.4
"2848",1166,5,"White Ash",0,2006,4.7
"2849",1166,5,"White Ash",0,2002,3.6
"2850",1166,5,"White Ash",0,1999,1.79
"2851",1166,5,"White Ash",0,1997,1.47
"2852",1166,5,"White Ash",0,1995,1.427
"2853",1166,5,"White Ash",0,1993,1.1
"2854",1166,5,"White Ash",0,1992,0.825
"2855",1166,5,"White Ash",0,1991,0.488
"2856",1166,5,"White Ash",0,1990,0.24
"2857",1167,5,"White Ash",0,2010,5.7
"2858",1167,5,"White Ash",0,2006,3.8
"2859",1167,5,"White Ash",0,2002,2.3
"2860",1167,5,"White Ash",0,1999,1.81
"2861",1167,5,"White Ash",0,1997,1.11
"2862",1167,5,"White Ash",0,1995,0.881
"2863",1167,5,"White Ash",0,1993,0.818
"2864",1167,5,"White Ash",0,1992,0.747
"2865",1167,5,"White Ash",0,1991,0.406
"2866",1167,5,"White Ash",0,1990,0.27
"2867",1169,5,"White Ash",0,2010,7.9
"2868",1169,5,"White Ash",0,2006,6.2
"2869",1169,5,"White Ash",0,2002,4.9
"2870",1169,5,"White Ash",0,1999,3.1
"2871",1169,5,"White Ash",0,1997,2.7
"2872",1169,5,"White Ash",0,1995,1.533
"2873",1169,5,"White Ash",0,1993,0.914
"2874",1169,5,"White Ash",0,1992,0.74
"2875",1169,5,"White Ash",0,1991,0.423
"2876",1169,5,"White Ash",0,1990,0.21
"2877",1170,5,"White Ash",0,2010,9.4
"2878",1170,5,"White Ash",0,2006,7.1
"2879",1170,5,"White Ash",0,2002,5.35
"2880",1170,5,"White Ash",0,1999,3.13
"2881",1170,5,"White Ash",0,1995,1.517
"2882",1170,5,"White Ash",0,1993,0.68
"2883",1170,5,"White Ash",0,1992,0.5
"2884",1170,5,"White Ash",0,1991,0.28
"2885",1170,5,"White Ash",0,1990,0.165
"2886",1171,5,"White Ash",0,2010,7.7
"2887",1171,5,"White Ash",0,2006,5.4
"2888",1171,5,"White Ash",0,2002,3.55
"2889",1171,5,"White Ash",0,1999,2.68
"2890",1171,5,"White Ash",0,1995,1.034
"2891",1171,5,"White Ash",0,1993,0.67
"2892",1171,5,"White Ash",0,1992,0.382
"2893",1171,5,"White Ash",0,1991,0.326
"2894",1171,5,"White Ash",0,1990,0.21
"2895",1173,5,"White Ash",0,2010,11
"2896",1173,5,"White Ash",0,2006,6.1
"2897",1173,5,"White Ash",0,2002,3.5
"2898",1173,5,"White Ash",0,1999,2.7
"2899",1173,5,"White Ash",0,1997,2.07
"2900",1173,5,"White Ash",0,1995,1.444
"2901",1173,5,"White Ash",0,1993,1.077
